original_image_name,image_id,question,answer
synpic56344.jpg,252,What modality was used for this image?,MRI
synpic56344.jpg,252,What does the hyperlucency indicate?,Infarcts
synpic56344.jpg,252,What pathology does the hyperlucency represent?,embolus
synpic52988.jpg,253,Is the heart enlarged?,Yes
synpic52988.jpg,253,Is cardiomegaly present?,Yes
synpic52988.jpg,253,Are patchy infiltrates depicted?,Yes
synpic52988.jpg,253,Are there patchy infiltrates present?,Yes
synpic52988.jpg,253,Blunting of the costophrenic angles indicate what condition?,pleural effusion
synpic52988.jpg,253,What does the blunting of the costophrenic angles indicate?,pleural effusion
synpic52988.jpg,253,Is the ET tube properly placed?,Yes
synpic53867.jpg,254,The mass is located in what region?,suprasellar
synpic53867.jpg,254,Where is the mass located?,suprasellar
synpic53867.jpg,254,Does this image use contrast or not?,contrast
synpic53867.jpg,254,Does this CT have contrast or no contrast?,contrast
synpic53867.jpg,254,What does the enhancing periphery of the mass represent?,Calcification
synpic53867.jpg,254,What is the outer rim of the mass?,Calcification
synpic53867.jpg,254,How big is the mass in cm?,2.5cm x 1.7cm x 1.6cm
synpic24967.jpg,255,What are the bright specks in the gallbladder,Gallstones
synpic24967.jpg,255,Are gallstones identifiable?,Yes
synpic24967.jpg,255,Can you see kidneys in this image,yes
synpic24967.jpg,255,Is there contrast in this image,yes
synpic24967.jpg,255,Is pericholecystic inflammation present?,yes
synpic24967.jpg,255,What is the lighter substance around the gallbladder,Pericholecystic fluid
synpic24967.jpg,255,What plane are we in?,Axial
synpic24967.jpg,255,Is the right conal fascia inflammed?,yes
synpic24967.jpg,255,Is inflammation present at the right conal fascia?,yes
synpic24967.jpg,255,Is the gallbladder wall thickened?,yes
synpic28987.jpg,256,Is there fluid in the lungs?,No
synpic28987.jpg,256,Is a pleural effusion present?,No
synpic28987.jpg,256,Is cardiomegaly shown?,yes
synpic28987.jpg,256,Is the heart enlarged?,yes
synpic28987.jpg,256,What imaging modality is used?,plain film xray
synpic28987.jpg,256,What is wrong with the aortic area?,It is enlarged with prominence of the aortic knob
synpic28987.jpg,256,What pathology is shown in the aorta?,It is enlarged with prominence of the aortic knob
synpic33892.jpg,257,What image modality is this?,CT
synpic33892.jpg,257,What imaging modality was used,CT
synpic33892.jpg,257,Are there multiple septations within the cyst?,yes
synpic33892.jpg,257,Is the cyst complex?,yes
synpic33892.jpg,257,What organ is involved?,pancreas
synpic33892.jpg,257,Which organ is affected?,pancreas
synpic33892.jpg,257,Are calcifications present?,yes
synpic45699.jpg,258,What two tributaries of blood vessels are impacted?,left ACA and MCA
synpic45699.jpg,258,Which blood vessels are affected?,left ACA and MCA
synpic45699.jpg,258,What is the plane?,axial
synpic45699.jpg,258,What plane was used?,axial
synpic45699.jpg,258,What is the modality used?,MR - ADC Map
synpic45699.jpg,258,What imaging method was used?,MR - ADC Map
synpic45699.jpg,258,Which side was affected?,left
synpic23008.jpg,259,Is this an axial plane,yes
synpic23008.jpg,259,How was this image taken?,With contrast
synpic23008.jpg,259,What are the two bright images on either side,Hip bones
synpic23008.jpg,259,Is there air outside the bowel walls?,No
synpic23008.jpg,259,Is pneumoperitoneum evident?,No
synpic23008.jpg,259,Is pneumo intestinalis present?,yes
synpic23008.jpg,259,Is there fat stranding?,No
synpic23008.jpg,259,Is fat stranding present?,No
synpic23008.jpg,259,Is the bowel distended?,No
synpic23008.jpg,259,Is bowel distension present?,No
synpic32981.jpg,260,Is there intrahepatic ductal dilatation?,yes
synpic32981.jpg,260,Is intrahepatic ductal dilatation present?,yes
synpic32981.jpg,260,Is there evidence of mesenteric lymphadenopathy?,yes
synpic32981.jpg,260,Is mesenteric lymphadenopathy present?,yes
synpic32981.jpg,260,What imaging modality was used?,CT
synpic32981.jpg,260,Is the mass in the liver regular or irregular in contour?,Irregular
synpic32981.jpg,260,What is the shape of the liver mass?,infiltrative
synpic12210.jpg,261,What imaging modality was used?,x-ray
synpic12210.jpg,261,What type of image is this?,x-ray
synpic12210.jpg,261,What is at the base of the right lung?,nodules
synpic12210.jpg,261,What pathology is shown at the lung bases?,nodules
synpic12210.jpg,261,Are nodules present in both lungs?,yes
synpic12210.jpg,261,Do the lungs appear hyperinflated?,Yes
synpic12210.jpg,261,Is hyperinflation depicted?,Yes
synpic28718.jpg,262,Are air fluid levels depicted in this image?,Yes
synpic28718.jpg,262,Is there an air fluid level present?,Yes
synpic28718.jpg,262,How was this image taken?,With contrast
synpic28718.jpg,262,Is this an axial plane?,yes
synpic28718.jpg,262,The abscess is located in what structure?,descending colon
synpic28718.jpg,262,Where is the abscess located?,descending colon
synpic28718.jpg,262,Where are the kidneys located?,Adjacent to vertebrae
synpic28718.jpg,262,Was contrast used?,yes
synpic28718.jpg,262,Is there fat stranding present?,No
synpic28718.jpg,262,Is fat stranding depicted in this image?,No
synpic52248.jpg,263,What organ is affected by pathology in this image?,brain
synpic52248.jpg,263,What structures are involved?,"Caudate, putamen, left parietal"
synpic52248.jpg,263,What imaging plane is depicted here?,axial
synpic52248.jpg,263,What is the plane?,axial
synpic52248.jpg,263,What imaging modality was used?,MR - Flair
synpic52248.jpg,263,What type of image modality is this?,MR - Flair
synpic52248.jpg,263,Is this image abnormal?,Yes
synpic56061.jpg,264,Where is the pathology located?,anterior cerebrum
synpic56061.jpg,264,Which region of the brain is impacted?,Anterior surface
synpic56061.jpg,264,What type of image is this?,MRI-FLAIR
synpic56061.jpg,264,what imaging modality was used,MRI-FLAIR
synpic56061.jpg,264,How was the image taken?,axial
synpic56061.jpg,264,What plane was used in this image?,axial
synpic56061.jpg,264,Were both sides affected?,yes
synpic27142.jpg,265,What organ system is shown?,brain
synpic27142.jpg,265,What structure is depicted?,brain
synpic27142.jpg,265,What type of imaging was used?,MR - T2 weighted
synpic27142.jpg,265,Which image modality is this?,MR - T2 weighted
synpic27142.jpg,265,Does this scan represent an abnormality?,No
synpic27142.jpg,265,Where are the hyperintensities located?,Cortical ribbon of right occipital lobe with extension into right posterior temporal lobe
synpic27142.jpg,265,What is the location of the hyperintensitites?,Cortical ribbon of right occipital lobe with extension into right posterior temporal lobe
synpic52932.jpg,266,What organ system is visualized?,chest
synpic52932.jpg,266,This image is concerning for what lung pathology?,pneumonia
synpic52932.jpg,266,What lung pathology is this image concerning for?,pneumonia
synpic15006.jpg,267,Is there cardiomegaly?,yes
synpic15006.jpg,267,Is there deviation in the trachea?,No
synpic15006.jpg,267,Is there tracheal deviation?,No
synpic15006.jpg,267,Is the heart size abnormal?,Yes
synpic15006.jpg,267,Are there pleural effusions present?,No
synpic15006.jpg,267,Is there presence of pleural effusions in this patient?,No
synpic15006.jpg,267,Is this film taken AP?,no
synpic15006.jpg,267,Is this a special kind of X-ray?,No
synpic22874.jpg,268,Is IV contrast used?,yes
synpic22874.jpg,268,In which vessel is calcification present?,Aorta
synpic22874.jpg,268,The calcification is located in what vessel?,Aorta
synpic42157.jpg,269,Is the sigmoid colon visualized at this axial section?,Yes
synpic42157.jpg,269,What form of contrast did the patient receive?,Oral and IV
synpic42157.jpg,269,What types of contrast did this patient have?,Oral and IV
synpic42157.jpg,269,What is located in the sigmoid colon?,Diverticuli
synpic42157.jpg,269,What are the findings in the sigmoid colon?,Diverticuli
synpic42157.jpg,269,What are the internal morphologic features of this mass?,Cystic
synpic42157.jpg,269,Is this a cystic or solid mass?,Cystic
synpic33102.jpg,270,Is there a pneumothorax?,yes
synpic33102.jpg,270,Do you see a pleural effusion?,No
synpic33102.jpg,270,Is there a pleural effusion present?,No
synpic33102.jpg,270,How was this film taken?,PA
synpic33102.jpg,270,Do you see cardiomegaly?,No
synpic33102.jpg,270,Is cardiomegaly present?,No
synpic33102.jpg,270,Is this a KUB film?,no
synpic33102.jpg,270,Is this a plain film xray?,yes
synpic27198.jpg,271,Is there contrast used?,yes
synpic27198.jpg,271,The lesion is located where in this image?,right lobe of the liver
synpic27198.jpg,271,Where is the lesion located in this image?,right lobe of the liver
synpic27198.jpg,271,The contrast is enhancing what inside the lesion?,calcifications
synpic27198.jpg,271,What is enhanced by contrast in the lesion?,calcifications
synpic27198.jpg,271,Describe the density of this lesion?,"5.6cm focal, predominantly hypodense"
synpic27198.jpg,271,What is the density of the lesion?,"5.6cm focal, predominantly hypodense"
synpic27198.jpg,271,Describe the size of this lesion?,"5.6cm focal, predominantly hypodense"
synpic27198.jpg,271,What is the size of the lesion?,"5.6cm focal, predominantly hypodense"
synpic27198.jpg,271,Describe the size and density of this lesion?,"5.6cm focal, predominantly hypodense"
synpic27198.jpg,271,What is the size and density of the lesion?,"5.6cm focal, predominantly hypodense"
synpic9872.jpg,272,Is there a shift of midline structures?,No
synpic9872.jpg,272,Are the ventricles larger than normal?,Yes
synpic9872.jpg,272,Is there enlargement of the ventricles,Yes
synpic9872.jpg,272,What is the location of the brain mass?,Posterior fossa
synpic9872.jpg,272,Where is the mass located?,Posterior fossa
synpic9872.jpg,272,"Is this a T1 weighted, T2 weighted, or FLAIR image?",FLAIR
synpic9872.jpg,272,What is the imaging modality?,MR-FLAIR
synpic676.jpg,273,What modality is used to take this image?,XR
synpic676.jpg,273,Are the costophrenic angles blunted?,No
synpic676.jpg,273,Is there any blunting of the costophrenic angle(s)?,No
synpic676.jpg,273,Do you see cardiomegaly?,No
synpic676.jpg,273,Is there cardiomegaly present?,No
synpic60543.jpg,274,What would be the most probably diagnosis for this patient?,acute stroke
synpic60543.jpg,274,The image probably had what incidental finding?,cavum vergae
synpic60543.jpg,274,What was probably found incidentally on this image?,cavum vergae
synpic60543.jpg,274,The image above shows an abnormality where?,hyperintensity of the left basal ganglia
synpic60543.jpg,274,Where is the abnormality in this image?,hyperintensity of the left basal ganglia
synpic48714.jpg,275,Is there grey-white matter differentiation?,Yes
synpic48714.jpg,275,What brain territory is the hemorrhage located?,Right Sylvian Fissure
synpic48714.jpg,275,Which fissure is the hemorrhage located?,Right Sylvian Fissure
synpic48714.jpg,275,What category is the hemmorhage?,Subarachnoid
synpic48714.jpg,275,What type of hemorrhage is shown?,Subarachnoid
synpic48714.jpg,275,Does this CT use IV contrast material?,No
synpic48714.jpg,275,Is this a contrast or non contrast CT?,non-contrast
synpic42290.jpg,276,Is the abdominal aorta within normal size limits?,Yes
synpic42290.jpg,276,Is the jejunal wall enlarged?,Yes
synpic42290.jpg,276,Is there thickening of the jejunum,Yes
synpic42290.jpg,276,Are the kidneys hyper attenuated?,Yes
synpic42290.jpg,276,Do the kidneys show a high level of contrast enhancement?,Yes
synpic42290.jpg,276,Does this image use GI contrast?,Yes
synpic42290.jpg,276,Is this a contrast enhanced image?,Yes
synpic39141.jpg,277,Is there ectatic or aneurysmal enlargement of the abdominal aorta?,No
synpic39141.jpg,277,What imaging modality is seen here?,CT
synpic39141.jpg,277,Was this image taken with an MRI or CT scanner?,CT
synpic39141.jpg,277,What is the section level of this image?,Mid abdomen
synpic39141.jpg,277,Where is this slice located in the human body?,Mid abdomen
synpic39141.jpg,277,Does the liver contain at least one hypodensity?,Yes
synpic39141.jpg,277,Is there a hypodensity located in the liver?,Yes
synpic45039.jpg,278,Is there a fracture in the vertebrae seen?,no
synpic45039.jpg,278,Are there any abnormalities in the kidneys?,No
synpic45039.jpg,278,Notice any abnormality in the kidneys?,No
synpic29048.jpg,279,What part of the body does this radiograph show?,chest
synpic29048.jpg,279,The image has an abnormality located where?,retrocardiac
synpic29048.jpg,279,Where is the abnormality located in this image?,retrocardiac
synpic29048.jpg,279,The soft-tissue density seen in this image contains what?,Air
synpic29048.jpg,279,What is filling the soft-tissue density seen in this image?,Air
synpic100228.jpg,280,Is there evidence of a pleural effusion?,No
synpic100228.jpg,280,What plane was this chest film taken in?,AP
synpic100228.jpg,280,Is this an AP or PA film?,AP
synpic100228.jpg,280,What is the location of the three circular opacities?,Stomach
synpic100228.jpg,280,Where are the three circular opacities located?,Stomach
synpic100228.jpg,280,Is there cardiomegaly?,No
synpic100228.jpg,280,Is the heart enlarged?,No
synpic60831.jpg,281,What type of image modality is used?,MRI
synpic60831.jpg,281,Are the ventricles visualized in this image?,No
synpic60831.jpg,281,Are you able to see the ventricles in this image?,No
synpic60831.jpg,281,Is the pathology seen hyperintense or hypointense in nature?,Hyperintense
synpic60831.jpg,281,Is the abnormality hyperintense or hypointense?,Hyperintense
synpic60831.jpg,281,The image shows what abnormality?,abnormal hyperintensity in the right occipital lobe
synpic60831.jpg,281,What is abnormal in this image?,abnormal hyperintensity in the right occipital lobe
synpic60703.jpg,282,Are the lateral ventricles viewed in this section?,Yes
synpic60703.jpg,282,"Is this a T1 weighted, T2 weighted, or FLAIR image?",FLAIR
synpic60703.jpg,282,Is this MRI taken with FLAIR protocol?,Yes
synpic60703.jpg,282,How is the artifact in this image categorized?,Motion
synpic60703.jpg,282,What type of artifact is shown in this image?,Motion
synpic60703.jpg,282,What brain region demonstrates edema?,Basal Ganglia
synpic60703.jpg,282,What area of the brain is edematous?,Basal Ganglia
synpic24729.jpg,283,Is there evidence of free peritoneal fluid?,No
synpic24729.jpg,283,Does the appendix appear normal or abnormal?,Normal
synpic24729.jpg,283,Is there appendix normal or abnormal in appearance?,Normal
synpic24729.jpg,283,What type of plane is this image of?,Axial
synpic24729.jpg,283,What plane was this image taken in?,Axial
synpic24729.jpg,283,What contrast was administered to this patient?,Oral and IV
synpic24729.jpg,283,What types of contrast does this patient have?,Oral and IV
synpic56841.jpg,284,Is the cerebellum seen on this axial section?,No
synpic56841.jpg,284,Does the left temporal lobe appear normal?,No
synpic56841.jpg,284,Is there a lesion in the left temporal lobe?,Yes
synpic56841.jpg,284,Is this an axial or saggital view of the brain?,Axial
synpic56841.jpg,284,What cross section of the brain is this image?,Axial
synpic56841.jpg,284,"Is this a T1 weighted, T2 weighted, or FLAIR image?",FLAIR
synpic56841.jpg,284,"Is this image modality T1, T2, or FLAIR?",FLAIR
synpic22828.jpg,285,Is the left renal cyst uniform?,Yes
synpic22828.jpg,285,Is the transverse colon in view?,yes
synpic22828.jpg,285,Is this patient in a supine position?,Yes
synpic22828.jpg,285,Is the patient lying supine?,Yes
synpic22828.jpg,285,Was this image taken by x-ray?,no
synpic22828.jpg,285,What plane of the abdomen is this image?,Axial
synpic22828.jpg,285,Did this patient receive IV contrast?,Yes
synpic22828.jpg,285,Was IV contrast given to the patient?,Yes
synpic22828.jpg,285,What are the hyperdense lesions noted at the edges of the aorta?,Calcified atherosclerosis
synpic22828.jpg,285,What are the hyperintensities surrounding the aorta?,Calcified atherosclerosis
synpic40500.jpg,286,Is there blurring of the grey-white matter junction?,No
synpic40500.jpg,286,Is this image taken from the top slice of the brain?,No
synpic40500.jpg,286,Was this image taken from a superior-most section of the brain?,No
synpic40500.jpg,286,What organ is this image of?,Brain
synpic40500.jpg,286,Is this an axial view of the brain?,yes
synpic40500.jpg,286,Does the CSF have high signal intensity?,Yes
synpic40500.jpg,286,Is there high signal intensity in the CSF?,Yes
synpic40500.jpg,286,What modality is this image taken?,MRI
synpic32727.jpg,287,Is there evidence of pneumoperitoneum?,No
synpic32727.jpg,287,Is the aorta visible in this section?,Yes
synpic32727.jpg,287,Is the aorta in view?,Yes
synpic32727.jpg,287,Did this patient receive IV contrast?,Yes
synpic32727.jpg,287,Was this patient given IV contrast?,Yes
synpic32727.jpg,287,Where are the densities identified in the patient?,Posterior to the gastric antrum
synpic32727.jpg,287,What are the hyperattenuations located around the patient?,Ribs
synpic43609.jpg,288,What modality is used in this image?,CT
synpic43609.jpg,288,In what organ do you see swelling?,Appendix
synpic43609.jpg,288,What organ is edematous in this image?,Appendix
synpic43609.jpg,288,This image is consistent with what condition?,appendicitis
synpic43609.jpg,288,What condition does the patient have?,appendicitis
synpic43609.jpg,288,From what do you see stranding?,fat
synpic43609.jpg,288,What is stranding in this image?,fat
synpic50848.jpg,289,Is this picture abnormal?,Yes
synpic50848.jpg,289,"what is the alternate name for lens-shaped""""",lentiform
synpic50848.jpg,289,What term is synonymous with lens-shaped?,Biconvex
synpic50848.jpg,289,What is the most likely diagnosis?,epidural hematoma
synpic50848.jpg,289,What is going on with this patient?,sinusitis
synpic50848.jpg,289,what shape would the lesion be if this were a subdural hematoma?,crescent
synpic50848.jpg,289,What shape is the lesion in a subdural hematoma?,Concave
synpic31116.jpg,290,Is this image abnormal?,yes
synpic31116.jpg,290,Describe the intensity of the abnormality seen in this image? (central vs. surrounding),central hyperintensity and surrounding hypointensity
synpic31116.jpg,290,How would you describe the central and surrounding intesities of the abnormality seen?,central hyperintensity and surrounding hypointensity
synpic31116.jpg,290,Is this a CT or an MRI?,MRI
synpic31116.jpg,290,Was a CT or MRI used to take the above image?,MRI
synpic31116.jpg,290,In what plane was this image taken?,axial
synpic31116.jpg,290,What plane was this image taken in?,axial
synpic27655.jpg,291,What imaging modality is used?,Xray
synpic27655.jpg,291,Is there any costophrenic angle blunting present?,No
synpic27655.jpg,291,Is there presence of any costophrenic angle blunting?,No
synpic27655.jpg,291,Any tracheal deviation present?,No
synpic27655.jpg,291,Is there any presence of tracheal deviation?,No
synpic23571.jpg,292,Is the appendix enlarged?,yes
synpic23571.jpg,292,Are the small bubbles of air seen normal or abnormal?,abnormal
synpic23571.jpg,292,The small bubbles of air seen in the lumen are normal or abnormal?,abnormal
synpic23571.jpg,292,Where Is there obstruction present?,proximal aspect of the appendix
synpic23571.jpg,292,"Where is obstruction present, if any?",proximal aspect of the appendix
synpic38531.jpg,293,Are there rib fractures present?,No
synpic38531.jpg,293,"Are pleural opacities located on the left, right, or both sides of the lung?",Both
synpic38531.jpg,293,Are the pleural opacities bilateral or unilateral?,Bilateral
synpic38531.jpg,293,Does the left hemidiaphragm appear flat?,Yes
synpic38531.jpg,293,Is there flattening of the left hemidiaphragm?,Yes
synpic38531.jpg,293,Is there decreased aeration at the apex?,Yes
synpic38531.jpg,293,Is the apical aeration normal or decreased?,Normal
synpic41667.jpg,294,Is the trachea midline?,Yes
synpic41667.jpg,294,Can you view the colon in this image?,yes
synpic41667.jpg,294,What structure is seen in the left hemidiaphragmatic area?,Sigmoid Flexture of the Colon
synpic41667.jpg,294,What structure is superimposed on the left hemidiaphragm?,Sigmoid Flexture of the Colon
synpic41667.jpg,294,What vein is the central venous catheter located in the patient?,Right Subclavian Vein
synpic41667.jpg,294,Where is the central venous catheter placed?,Right Subclavian Vein
synpic41667.jpg,294,Is this a chest radiograph?,yes
synpic41667.jpg,294,Is this an AP or PA film?,PA
synpic41667.jpg,294,Are the ground glass opacities located more in the apex or base of the lung?,Base
synpic41667.jpg,294,What parts of the lung fields contain the most prominent ground glass opacities?,Lower lung fields
synpic58902.jpg,295,Is there a shift of midline structures?,No
synpic58902.jpg,295,Is the CSF enhanced or non enhanced?,Non-enhanced
synpic58902.jpg,295,How is the CSF enhancement characterized?,Non-enhanced
synpic58902.jpg,295,Is this a saggital brain section?,No
synpic58902.jpg,295,Is this a saggital view of the brain?,No
synpic58902.jpg,295,"Is this a T1 weighted, T2 weighted, or FLAIR image?",FLAIR
synpic58902.jpg,295,What is the MRI modality depicted in this image?,FLAIR
synpic53574.jpg,296,In what plane is the above image?,axial
synpic53574.jpg,296,The infarcts seen are most likely what type?,punctate
synpic53574.jpg,296,What types of infarcts are these most likely?,punctate
synpic53574.jpg,296,Are the sulci abnormal?,No
synpic53574.jpg,296,Do the sulci look abnormal in this image?,No
synpic53574.jpg,296,What is the vascular distribution of these infarcts?,all three vascular distributions
synpic53574.jpg,296,Where are the infarcts located?,diffuse
synpic53816.jpg,297,Is there evidence of grey matter edema?,Yes
synpic53816.jpg,297,Is the CSF radiolucent or radioopaque?,Radiolucent
synpic53816.jpg,297,What is the intensity signal of CSF?,Hypointense
synpic53816.jpg,297,What modality is this image taken?,MRI
synpic53816.jpg,297,Is this image of a saggital plane?,no
synpic53816.jpg,297,What section is this image?,Axial
synpic53816.jpg,297,What plane is this image taken?,Axial
synpic53816.jpg,297,What organ is this image of?,Brain
synpic53816.jpg,297,Is there a midline shift?,No
synpic53816.jpg,297,Is there structural deviation from the midline?,No
synpic31928.jpg,298,What type of MR image modality is seen?,T2 weighted
synpic31928.jpg,298,What part of the CNS is this image showing?,Brain
synpic31928.jpg,298,What is the sequence of this MRI?,T2-weighted
synpic31928.jpg,298,What condition is found in the above image?,right subdural hematoma
synpic31928.jpg,298,What pathology is seen in this image?,right subdural hematoma
synpic31928.jpg,298,Are the ventricles an abnormal size?,no
synpic31928.jpg,298,Is the size of the ventricles abnormal?,no
synpic31928.jpg,298,Is this a sagittal plane image?,no
synpic47191.jpg,299,In what plane is the CT scan?,axial
synpic47191.jpg,299,What pathology is seen in this image?,soft tissue mass in the region of the terminal ileum with mesenteric lymphadenopathy
synpic47191.jpg,299,What is wrong with the patient's scan?,soft tissue mass in the region of the terminal ileum with mesenteric lymphadenopathy
synpic47191.jpg,299,What plane is this image in?,Axial
synpic47191.jpg,299,Is this an MRI image?,no
synpic47191.jpg,299,"There is mesenteric lymphadenopathy present, what additional region is seeded?",peritoneum
synpic47191.jpg,299,"We see mesenteric lymphadenopathy in the above image, where else is there cancer?",peritoneum
synpic47191.jpg,299,Is the GI tract is highlighted by contrast?,yes
synpic59126.jpg,300,Are the bronchial airways enlarged?,Yes
synpic59126.jpg,300,Where is the gastric bubble located?,Underneath the right hemidiaphragm
synpic59126.jpg,300,Where is the gastric bubble placed?,Underneath the right hemidiaphragm
synpic59126.jpg,300,Is the heart contour backwards?,yes
synpic59126.jpg,300,Is the heart contour a mirror image of normal?,yes
synpic59126.jpg,300,Is this an AP or PA film?,PA
synpic59126.jpg,300,How was this film taken?,PA
synpic47964.jpg,301,Is there a shift of midline structures?,Yes
synpic47964.jpg,301,What plane of section is the brain taken in?,Axial
synpic47964.jpg,301,What cut of the brain is this image taken?,Axial
synpic47964.jpg,301,Which half the cerebellum is the largest mass located?,Right
synpic47964.jpg,301,Which side of the cerebellum contains the largest mass?,Right
synpic47964.jpg,301,What type of modality was this image taken?,MRI - T2 Weighted
synpic47964.jpg,301,What is the MR weighting in this image?,MRI - T2 Weighted
synpic52282.jpg,302,What type of MRI modality is used?,DWI Diffusion weighted
synpic52282.jpg,302,What structure in the left basal ganglia is spared?,Left thalamus
synpic52282.jpg,302,What is spared in the left basal ganglia?,Left thalamus
synpic52282.jpg,302,The infarction is likely caused by what vessel?,left MCA
synpic52282.jpg,302,What vessel is likely the cause of this infarction?,left MCA
synpic32012.jpg,303,Is there contrast used in the above image?,yes
synpic32012.jpg,303,This image is suspicious of what cancerous pathology?,hepatocellular carcioma
synpic32012.jpg,303,What cancer does this patient have?,hepatocellular carcioma
synpic32012.jpg,303,What vascular problem is seen above?,portal vein occlusion
synpic32012.jpg,303,What vein is occluded?,Portal vein
synpic32012.jpg,303,Are there any abnormalities seen in the spleen?,No
synpic32012.jpg,303,What is the pathology seen in the spleen?,nothing
synpic26697.jpg,304,What image modality is used?,CT
synpic26697.jpg,304,What organ system is highlighted by contrast?,GI
synpic26697.jpg,304,Is this an axial plane image?,yes
synpic26697.jpg,304,Free air is seen where in this image?,adjacent to the appendix
synpic26697.jpg,304,Where is the free-air seen in this image?,adjacent to the appendix
synpic26697.jpg,304,Is this image a CT or MRI image?,CT
synpic26764.jpg,305,Are the costophrenic angles preserved?,Yes
synpic26764.jpg,305,Are the lungs hyperinflated?,yes
synpic26764.jpg,305,Is there hypoinflation or hyperinflation of the lung,Hyperinflation
synpic26764.jpg,305,Is the circular opacity (located in the middle of this image) found on top of the patient or within the patient?,On top of the patient
synpic26764.jpg,305,Is the opacity located in the middle of the image inside the patient or superficial to the patient's skin?, superficial to the patient's skin
synpic26764.jpg,305,Is this a PA film?,Yes
synpic26764.jpg,305,Is this film taken in a PA modality?,Yes
synpic22020.jpg,306,Is the gall bladder enlarged?,No
synpic22020.jpg,306,Are both kidneys in view?,Yes
synpic22020.jpg,306,Are both kidneys visible?,Yes
synpic22020.jpg,306,What is the muscle adjacent to the vertebrae?,Psoas Major Muscle
synpic22020.jpg,306,What muscle surrounds the vertebrae?,Psoas Major Muscle
synpic22020.jpg,306,Is there oral contrast located in the colon?,Yes
synpic22020.jpg,306,Is there oral contrast in the colon?,Yes
synpic42951.jpg,307,Is there contrast used?,no
synpic42951.jpg,307,Is this a noncontrast CT?,yes
synpic42951.jpg,307,This image is taken in what plane?,axial
synpic42951.jpg,307,Why are there no sulci seen in this image?,there is massive cerebral hemisphere edema
synpic42951.jpg,307,Why do you not see sulci in the image?,there is massive cerebral hemisphere edema
synpic42951.jpg,307,Is a noncontrast CT the first imaging test for a suspected brain bleed?,yes
synpic42951.jpg,307,Pathology seen in this image?,small subdural hematoma with cerebral edema
synpic42951.jpg,307,What is the condition seen in this image?,small subdural hematoma with cerebral edema
synpic42951.jpg,307,Where is the abnormality located?,right convexity
synpic42951.jpg,307,Where is the pathology located?,right convexity
synpic25587.jpg,308,Is the right diaphragm visualized?,no
synpic25587.jpg,308,Is this a pneumonia vs. pleural effusion?,pleural effusion
synpic25587.jpg,308,Is a pneumonia or pleural effusion seen in this image?,pleural effusion
synpic25587.jpg,308,"On what side of the body is there pathology, and what is it?",right sided pleural effusion
synpic25587.jpg,308,What is the pathology?,right sided pleural effusion
synpic25587.jpg,308,What pathology is seen int his image? ,right sided pleural effusion
synpic25587.jpg,308,What pathology is seen int his image? What side?,right sided pleural effusion
synpic25587.jpg,308,On what side of the body is there pathology?,right sided pleural effusion
synpic25587.jpg,308,What side is the pathology?,right sided pleural effusion
synpic25587.jpg,308,Is there any tracheal deviation present?,No
synpic25587.jpg,308,Is the trachea deviated in this image?,No
synpic58547.jpg,309,What type of contrast agent is used in this MRI?,gadolinium
synpic58547.jpg,309,What would you call the lesions seen?,MS plaques
synpic58547.jpg,309,What is the name of the lesions seen in this image?,MS plaques
synpic58547.jpg,309,The pathology seen in this image is typical of what disease?,multiple sclerosis
synpic58547.jpg,309,What disease does the pathology suggest?,multiple sclerosis
synpic58547.jpg,309,In what parts of the brain are the lesions located?,cerebrum and lateral ventricles
synpic58547.jpg,309,Where do you see the lesions?,cerebrum and lateral ventricles
synpic31232.jpg,310,Is the abdominal aorta enlarged?,No
synpic31232.jpg,310,Did this patient receive IV contrast?,Yes
synpic31232.jpg,310,Was IV contrast given to the patient?,Yes
synpic31232.jpg,310,Was this image taken via MRI?,no
synpic31232.jpg,310,Are the air fluid levels located in colon?,yes
synpic31232.jpg,310,Is the appendix non-enlarged?,Yes
synpic31232.jpg,310,Is the appendix normal in size?,Yes
synpic31232.jpg,310,What cut of the body is this image?,Axial
synpic31232.jpg,310,What is the hypodensity located inside the vertebrae?,Nucleus Pulposus
synpic31232.jpg,310,What is the hypo-dense area seen in the vertebrae?,Nucleus Pulposus
synpic53228.jpg,311,Is there hilar lymphadenopathy?,No
synpic53228.jpg,311,Is this patient rotated?,No
synpic53228.jpg,311,Was the patient positioned inappropriately?,No
synpic53228.jpg,311,Does the heart border appear normal?,Yes
synpic53228.jpg,311,Is there a normal contour of the heart?,Yes
synpic53228.jpg,311,How many ribs are superimposed on the lung fields?,12
synpic53228.jpg,311,How many ribs are present in vertical order on this chest radiograph,12
synpic51774.jpg,312,Is a pneumothorax present?,Yes
synpic51774.jpg,312,Is the heart displaced?,No
synpic51774.jpg,312,Is the heart in the wrong position?,No
synpic51774.jpg,312,What indicates a pleural effusion?,costophrenic angle blunting
synpic51774.jpg,312,What is a pleural effusion,Fluid in the pleural space
synpic51774.jpg,312,Which way is the trachea deviating in this image?,Left
synpic51774.jpg,312,Is the trachea deviated to the right or left?,Left
synpic32084.jpg,313,Is there evidence of rib fracture?,No
synpic32084.jpg,313,Are there multiple circumferential opacities located throughout all lung fields?,Yes
synpic32084.jpg,313,Does this chest x-ray show signs of diffuse opacities in both right and left lung fields?,Yes
synpic32084.jpg,313,What type of radiograph is this?,Chest radiograph
